851,902,1614494176.9565105,dn
851,902,1614494177.0345106,up
1341,949,1614494178.2605305,dn
1341,949,1614494178.3395288,up
500,297,1614494179.0213122,dn
500,297,1614494179.107312,up
1264,517,1614494180.277312,dn
1264,517,1614494180.365312,up
654,557,1614494181.3253114,dn
654,557,1614494181.4333122,up
